protein_og	scaffold	start	end	strand	gene	product
PlaBraE3006289_OG0000704	CDSF01000101.1	461917	465698	-	PBRA_001620	CEP00566.1
PlaBraE3006290_OG0462245	CDSF01000101.1	465782	466687	-	PBRA_001621	CEP00567.1
PlaBraE3006291_OG0006180	CDSF01000101.1	466920	467729	-	PBRA_001622	CEP00568.1
PlaBraE3006292_OG0004802	CDSF01000101.1	467828	469292	-	PBRA_001623	CEP00569.1
PlaBraE3006293_OG0007930	CDSF01000101.1	469505	470322	+	PBRA_001624	CEP00570.1
PlaBraE3006294_OG0553849	CDSF01000101.1	470458	471300	-	PBRA_001625	CEP00571.1
PlaBraE3006295_OG0553849	CDSF01000101.1	472629	473978	-	PBRA_001626	CEP00572.1
PlaBraE3006296_OG0284473	CDSF01000101.1	474538	479332	-	PBRA_001627	CEP00573.1
PlaBraE3006297_OG0000516	CDSF01000101.1	479483	481232	-	PBRA_001628	CEP00574.1
PlaBraE3006298_OG0294127	CDSF01000101.1	481783	482834	+	PBRA_001629	CEP00575.1
PlaBraE3006299_OG0294127	CDSF01000101.1	483857	484909	+	PBRA_001630	CEP00576.1
PlaBraE3006300_OG0294127	CDSF01000101.1	485762	486822	+	PBRA_001631	CEP00577.1
PlaBraE3006301_OG0294127	CDSF01000101.1	490073	491150	+	PBRA_001632	CEP00578.1
PlaBraE3006302_OG0000501	CDSF01000101.1	491289	494441	+	PBRA_001633	CEP00579.1
PlaBraE3006303_OG0005213	CDSF01000101.1	494737	497674	+	PBRA_001634	CEP00580.1
PlaBraE3006304_OG0005421	CDSF01000101.1	501953	504316	-	PBRA_001635	CEP00581.1
PlaBraE3006305_OG1035469	CDSF01000101.1	504556	505657	+	PBRA_001636	CEP00582.1
PlaBraE3006306_OG0000461	CDSF01000101.1	505850	507878	+	PBRA_001637	CEP00583.1
PlaBraE3006307_OG3375057	CDSF01000101.1	508685	509034	-	PBRA_001638	CEP00584.1
PlaBraE3006308_OG0006238	CDSF01000101.1	509414	511492	+	PBRA_001639	CEP00585.1
PlaBraE3006309_OG0001927	CDSF01000101.1	511646	513536	+	PBRA_001640	CEP00586.1
PlaBraE3006310_OG3375058	CDSF01000101.1	513765	514375	+	PBRA_001641	CEP00587.1
PlaBraE3006311_OG0001607	CDSF01000101.1	516371	517487	-	PBRA_001642	CEP00588.1
PlaBraE3006312_OG0286246	CDSF01000101.1	517741	518796	+	PBRA_001643	CEP00589.1
PlaBraE3006313_OG0000008	CDSF01000101.1	518846	519327	-	PBRA_001644	CEP00590.1
PlaBraE3006314_OG0001594	CDSF01000101.1	519646	523040	+	PBRA_001645	CEP00591.1
PlaBraE3006315_OG0002618	CDSF01000101.1	523207	524507	-	PBRA_001646	CEP00592.1
PlaBraE3006316_OG1035470	CDSF01000101.1	524799	525725	-	PBRA_001648	CEP00593.1
PlaBraE3006317_OG0553949	CDSF01000101.1	525779	527128	+	PBRA_001647	CEP00594.1
PlaBraE3006318_OG0553949	CDSF01000101.1	526730	527917	+	PBRA_001649	CEP00595.1
PlaBraE3006319_OG1035471	CDSF01000101.1	528242	529111	+	PBRA_001650	CEP00596.1
PlaBraE3006320_OG0000758	CDSF01000101.1	529273	530160	-	PBRA_001651	CEP00597.1
PlaBraE3006321_OG0000203	CDSF01000101.1	530726	535080	+	PBRA_001652	CEP00598.1
PlaBraE3006322_OG0000093	CDSF01000101.1	535277	536580	-	PBRA_001653	CEP00599.1
PlaBraE3006323_OG3375059	CDSF01000101.1	537372	538394	+	PBRA_001654	CEP00600.1
PlaBraE3006324_OG1035472	CDSF01000101.1	538735	539196	-	PBRA_001655	CEP00601.1
PlaBraE3006325_OG3375060	CDSF01000101.1	541124	541816	+	PBRA_001656	CEP00602.1
PlaBraE3006326_OG0005767	CDSF01000101.1	542680	544055	-	PBRA_001657	CEP00603.1
PlaBraE3006327_OG3375061	CDSF01000101.1	544321	544905	-	PBRA_001658	CEP00604.1
PlaBraE3006328_OG3375062	CDSF01000101.1	545981	547108	+	PBRA_001659	CEP00605.1
PlaBraE3006329_OG0215042	CDSF01000101.1	547365	548479	+	PBRA_001660	CEP00606.1
PlaBraE3006330_OG0132171	CDSF01000101.1	548695	551469	+	PBRA_001662	CEP00607.1
PlaBraE3006331_OG0027441	CDSF01000101.1	551760	553030	-	PBRA_001661	CEP00608.1
PlaBraE3006332_OG1035473	CDSF01000101.1	555011	555473	-	PBRA_001664	CEP00609.1
PlaBraE3006333_OG0000329	CDSF01000101.1	555723	556569	+	PBRA_001665	CEP00610.1
PlaBraE3006334_OG0000656	CDSF01000101.1	556849	558269	+	PBRA_001663	CEP00611.1
PlaBraE3006335_OG3375063	CDSF01000101.1	558497	559228	+	PBRA_001666	CEP00612.1
PlaBraE3006336_OG0074055	CDSF01000101.1	560754	561173	-	PBRA_001667	CEP00613.1
PlaBraE3006337_OG0002834	CDSF01000101.1	562151	563173	+	PBRA_001668	CEP00614.1
PlaBraE3006338_OG3375064	CDSF01000101.1	563296	563842	+	PBRA_001669	CEP00615.1
PlaBraE3006339_OG1035474	CDSF01000101.1	564522	564857	-	PBRA_001670	CEP00616.1
PlaBraE3006340_OG0000913	CDSF01000101.1	565179	567255	+	PBRA_001671	CEP00617.1
PlaBraE3006341_OG1035475	CDSF01000101.1	568596	569186	-	PBRA_001672	CEP00618.1
PlaBraE3006342_OG0000095	CDSF01000101.1	569420	571009	+	PBRA_001673	CEP00619.1
PlaBraE3006343_OG0060856	CDSF01000101.1	572074	572985	+	PBRA_001674	CEP00620.1
PlaBraE3006344_OG0000048	CDSF01000101.1	573168	573850	+	PBRA_001675	CEP00621.1
PlaBraE3006345_OG0182402	CDSF01000101.1	573918	574468	-	PBRA_001676	CEP00622.1
PlaBraE3006346_OG0001645	CDSF01000101.1	574626	575494	+	PBRA_001677	CEP00623.1
PlaBraE3006347_OG0071763	CDSF01000101.1	575810	576557	+	PBRA_001679	CEP00624.1
PlaBraE3006348_OG0000933	CDSF01000101.1	576741	577985	+	PBRA_001678	CEP00625.1
PlaBraE3006349_OG0002228	CDSF01000101.1	581137	586520	-	PBRA_001680	CEP00626.1
PlaBraE3006350_OG0000020	CDSF01000101.1	586761	589073	-	PBRA_001681	CEP00627.1
PlaBraE3006351_OG0001127	CDSF01000101.1	589355	591786	-	PBRA_001682	CEP00628.1
PlaBraE3006352_OG0001850	CDSF01000101.1	592019	594802	-	PBRA_001683	CEP00629.1
PlaBraE3006353_OG3375065	CDSF01000101.1	594953	595493	+	PBRA_001684	CEP00630.1
PlaBraE3006354_OG0000088	CDSF01000101.1	596486	598645	-	PBRA_001685	CEP00631.1
PlaBraE3006355_OG0010876	CDSF01000101.1	598977	600851	-	PBRA_001686	CEP00632.1
PlaBraE3006356_OG0294128	CDSF01000101.1	601257	603728	-	PBRA_001687	CEP00633.1
PlaBraE3006357_OG3375066	CDSF01000101.1	607055	607840	+	PBRA_001688	CEP00634.1
PlaBraE3006358_OG0002724	CDSF01000101.1	607899	609167	-	PBRA_001689	CEP00635.1
PlaBraE3006359_OG0001409	CDSF01000101.1	609575	612778	-	PBRA_001690	CEP00636.1
PlaBraE3006360_OG0011841	CDSF01000101.1	613968	615299	+	PBRA_001691	CEP00637.1
PlaBraE3006361_OG0000861	CDSF01000101.1	616597	617696	-	PBRA_001692	CEP00638.1
PlaBraE3006362_OG0015903	CDSF01000101.1	617875	621438	+	PBRA_001693	CEP00639.1
PlaBraE3006363_OG3375067	CDSF01000101.1	623010	624265	+	PBRA_001694	CEP00640.1
PlaBraE3006364_OG0001476	CDSF01000101.1	624409	625488	-	PBRA_001695	CEP00641.1
PlaBraE3006365_OG0000158	CDSF01000101.1	626117	629003	-	PBRA_001696	CEP00642.1
PlaBraE3006366_OG0000158	CDSF01000101.1	635469	637325	-	PBRA_001697	CEP00643.1
PlaBraE3006367_OG0009377	CDSF01000101.1	637626	638625	-	PBRA_001698	CEP00644.1
PlaBraE3006368_OG3375068	CDSF01000101.1	638724	639335	+	PBRA_001699	CEP00645.1
PlaBraE3006369_OG0005458	CDSF01000101.1	639439	640005	+	PBRA_001700	CEP00646.1
PlaBraE3006370_OG0002382	CDSF01000101.1	640111	641415	-	PBRA_001701	CEP00647.1
PlaBraE3006371_OG0010346	CDSF01000101.1	641596	642291	-	PBRA_001702	CEP00648.1
PlaBraE3006372_OG0004572	CDSF01000101.1	642628	644045	-	PBRA_001703	CEP00649.1
PlaBraE3006373_OG0000968	CDSF01000101.1	645751	647424	-	PBRA_001704	CEP00650.1
PlaBraE3006374_OG0001531	CDSF01000101.1	649255	650893	+	PBRA_001705	CEP00651.1
PlaBraE3006375_OG0294128	CDSF01000101.1	652472	653326	-	PBRA_001706	CEP00652.1
PlaBraE3006376_OG0089376	CDSF01000101.1	653357	654839	-	PBRA_001707	CEP00653.1
PlaBraE3006377_OG0002746	CDSF01000101.1	657685	658888	+	PBRA_001708	CEP00654.1
PlaBraE3006378_OG0002087	CDSF01000101.1	659197	659524	-	PBRA_001710	CEP00655.1
PlaBraE3006379_OG0001187	CDSF01000101.1	659770	661648	-	PBRA_001709	CEP00656.1
PlaBraE3006380_OG1035476	CDSF01000101.1	661720	662426	+	PBRA_001711	CEP00657.1
PlaBraE3006381_OG0001517	CDSF01000101.1	662461	664030	-	PBRA_001712	CEP00658.1
PlaBraE3006382_OG0011837	CDSF01000101.1	664275	665329	-	PBRA_001713	CEP00659.1
PlaBraE3006383_OG0005357	CDSF01000101.1	665796	666674	+	PBRA_001714	CEP00660.1
PlaBraE3006384_OG0553950	CDSF01000101.1	666782	669123	-	PBRA_001715	CEP00661.1
PlaBraE3006385_OG0002626	CDSF01000101.1	669614	673081	+	PBRA_001716	CEP00662.1
PlaBraE3006386_OG0001724	CDSF01000101.1	673212	673817	-	PBRA_001717	CEP00663.1
PlaBraE3006387_OG0000172	CDSF01000101.1	674468	676816	+	PBRA_001718	CEP00664.1
PlaBraE3006388_OG0326362	CDSF01000101.1	676970	680129	-	PBRA_001719	CEP00665.1
PlaBraE3006389_OG0000758	CDSF01000101.1	680690	681313	+	PBRA_001720	CEP00666.1
PlaBraE3006390_OG0001093	CDSF01000101.1	681375	682315	-	PBRA_001721	CEP00667.1
PlaBraE3006391_OG0104192	CDSF01000101.1	683797	684966	-	PBRA_001722	CEP00668.1
PlaBraE3006392_OG3375069	CDSF01000101.1	685328	685640	+	PBRA_001723	CEP00669.1
PlaBraE3006393_OG0042179	CDSF01000101.1	686512	689241	-	PBRA_001724	CEP00670.1
PlaBraE3006394_OG0000614	CDSF01000101.1	690689	693777	-	PBRA_001725	CEP00671.1
PlaBraE3006395_OG0002704	CDSF01000101.1	694249	695614	-	PBRA_001726	CEP00672.1
PlaBraE3006396_OG0004853	CDSF01000101.1	695804	696466	-	PBRA_001727	CEP00673.1
PlaBraE3006397_OG0002489	CDSF01000101.1	697056	698411	+	PBRA_001728	CEP00674.1
PlaBraE3006398_OG0000619	CDSF01000101.1	699471	700711	+	PBRA_001729	CEP00675.1
PlaBraE3006399_OG3375070	CDSF01000101.1	700770	701672	+	PBRA_001730	CEP00676.1
PlaBraE3006400_OG0000045	CDSF01000101.1	701700	702478	-	PBRA_001731	CEP00677.1
PlaBraE3006401_OG0000331	CDSF01000101.1	702766	704487	+	PBRA_001732	CEP00678.1
PlaBraE3006402_OG0202929	CDSF01000101.1	705202	706038	-	PBRA_001733	CEP00679.1
PlaBraE3006403_OG0076388	CDSF01000101.1	706547	707399	-	PBRA_001734	CEP00680.1
PlaBraE3006404_OG0000528	CDSF01000101.1	707821	709356	+	PBRA_001735	CEP00681.1
PlaBraE3006405_OG0027420	CDSF01000101.1	709612	711830	+	PBRA_001736	CEP00682.1
PlaBraE3006406_OG0027780	CDSF01000101.1	712031	713101	+	PBRA_001738	CEP00683.1
PlaBraE3006407_OG0151103	CDSF01000101.1	713257	716059	-	PBRA_001737	CEP00684.1
PlaBraE3006408_OG0003298	CDSF01000101.1	716642	718696	-	PBRA_001739	CEP00685.1
PlaBraE3006409_OG0011797	CDSF01000101.1	720357	721486	-	PBRA_001740	CEP00686.1
PlaBraE3006410_OG0001728	CDSF01000101.1	721721	723079	-	PBRA_001741	CEP00687.1
PlaBraE3006411_OG0983229	CDSF01000101.1	723693	724356	+	PBRA_001742	CEP00688.1
PlaBraE3006412_OG0553951	CDSF01000101.1	724463	725158	-	PBRA_001743	CEP00689.1
PlaBraE3006413_OG0005720	CDSF01000101.1	725476	727501	-	PBRA_001744	CEP00690.1
PlaBraE3006414_OG0004150	CDSF01000101.1	727924	729653	+	PBRA_001745	CEP00691.1
PlaBraE3006415_OG0000165	CDSF01000101.1	732106	733212	-	PBRA_001746	CEP00692.1
PlaBraE3006416_OG0000171	CDSF01000101.1	734250	736400	-	PBRA_001747	CEP00693.1
PlaBraE3006417_OG0000005	CDSF01000101.1	737356	738294	-	PBRA_001748	CEP00694.1
PlaBraE3006418_OG0000097	CDSF01000101.1	739049	740041	-	PBRA_001750	CEP00695.1
PlaBraE3006419_OG0000014	CDSF01000101.1	740064	741059	+	PBRA_001749	CEP00696.1
PlaBraE3006420_OG0036507	CDSF01000101.1	741132	741892	+	PBRA_001751	CEP00697.1
PlaBraE3006421_OG0002237	CDSF01000101.1	741959	743369	-	PBRA_001752	CEP00698.1
PlaBraE3006422_OG0000006	CDSF01000101.1	743701	745636	+	PBRA_001753	CEP00699.1
PlaBraE3006423_OG0000686	CDSF01000101.1	745718	748362	-	PBRA_001754	CEP00700.1
PlaBraE3006424_OG0079255	CDSF01000101.1	748789	749808	+	PBRA_001755	CEP00701.1
PlaBraE3006425_OG0079255	CDSF01000101.1	749509	751302	+	PBRA_001756	CEP00702.1
PlaBraE3006426_OG0000281	CDSF01000101.1	752560	753678	+	PBRA_001758	CEP00703.1
PlaBraE3006427_OG3375071	CDSF01000101.1	752870	753382	-	PBRA_001757	CEP00704.1
PlaBraE3006428_OG0000009	CDSF01000101.1	753997	754795	+	PBRA_001759	CEP00705.1
PlaBraE3006429_OG0000561	CDSF01000101.1	754823	757659	-	PBRA_001760	CEP00706.1
PlaBraE3006430_OG1035477	CDSF01000101.1	757959	760977	-	PBRA_001761	CEP00707.1
PlaBraE3006431_OG0004241	CDSF01000101.1	761004	761896	+	PBRA_001762	CEP00708.1
PlaBraE3006432_OG0001193	CDSF01000101.1	762475	763344	-	PBRA_001763	CEP00709.1
PlaBraE3006433_OG0003007	CDSF01000101.1	763752	765734	+	PBRA_001764	CEP00710.1
PlaBraE3006434_OG0019835	CDSF01000101.1	766201	767172	+	PBRA_001765	CEP00711.1
PlaBraE3006435_OG0000900	CDSF01000101.1	770047	771330	+	PBRA_001766	CEP00712.1
PlaBraE3006436_OG0003202	CDSF01000101.1	771441	772432	-	PBRA_001767	CEP00713.1
PlaBraE3006437_OG0001768	CDSF01000101.1	772759	774339	-	PBRA_001768	CEP00714.1
PlaBraE3006438_OG0000009	CDSF01000101.1	774837	775860	+	PBRA_001769	CEP00715.1
PlaBraE3006439_OG0161421	CDSF01000101.1	775942	777268	-	PBRA_001770	CEP00716.1
PlaBraE3006440_OG3375072	CDSF01000101.1	777302	778136	-	PBRA_001771	CEP00717.1
PlaBraE3006441_OG0000701	CDSF01000101.1	778328	780572	+	PBRA_001772	CEP00718.1
PlaBraE3006442_OG0000817	CDSF01000101.1	782380	783291	-	PBRA_001773	CEP00719.1
PlaBraE3006443_OG0002681	CDSF01000101.1	783488	788363	-	PBRA_001774	CEP00720.1
PlaBraE3006444_OG0008842	CDSF01000101.1	791151	793128	+	PBRA_001775	CEP00721.1
PlaBraE3006445_OG0000092	CDSF01000101.1	793451	794886	+	PBRA_001776	CEP00722.1
PlaBraE3006446_OG0001019	CDSF01000101.1	795008	795691	-	PBRA_001777	CEP00723.1
PlaBraE3006447_OG1035478	CDSF01000101.1	796356	797768	-	PBRA_001778	CEP00724.1
PlaBraE3006448_OG0000916	CDSF01000101.1	797857	798340	-	PBRA_001779	CEP00725.1
PlaBraE3006449_OG0000020	CDSF01000101.1	799609	801869	+	PBRA_001780	CEP00726.1
PlaBraE3006450_OG0926978	CDSF01000101.1	802035	804147	+	PBRA_001781	CEP00727.1
PlaBraE3006451_OG3375073	CDSF01000101.1	804379	805588	+	PBRA_001782	CEP00728.1
PlaBraE3006452_OG0000431	CDSF01000101.1	805623	810638	-	PBRA_001783	CEP00729.1
PlaBraE3006453_OG0001589	CDSF01000101.1	811135	811908	+	PBRA_001784	CEP00730.1
PlaBraE3006454_OG0001364	CDSF01000101.1	813376	816289	+	PBRA_001785	CEP00731.1
PlaBraE3006455_OG3375074	CDSF01000101.1	816779	817191	-	PBRA_001786	CEP00732.1
PlaBraE3006456_OG0001524	CDSF01000101.1	817432	819037	+	PBRA_001787	CEP00733.1
PlaBraE3006457_OG0389579	CDSF01000101.1	819135	821086	-	PBRA_001788	CEP00734.1
PlaBraE3006458_OG1035479	CDSF01000101.1	821450	824007	-	PBRA_001789	CEP00735.1
PlaBraE3006459_OG1035480	CDSF01000101.1	824871	826607	+	PBRA_001790	CEP00736.1
PlaBraE3006460_OG0553952	CDSF01000101.1	828124	829041	+	PBRA_001791	CEP00737.1
PlaBraE3006461_OG1035481	CDSF01000101.1	829114	831336	-	PBRA_001792	CEP00738.1
PlaBraE3006462_OG1035413	CDSF01000101.1	834579	835457	+	PBRA_001794	CEP00739.1
PlaBraE3006463_OG0002022	CDSF01000101.1	835502	836453	-	PBRA_001793	CEP00740.1
PlaBraE3006464_OG0027730	CDSF01000101.1	837802	838377	+	PBRA_001795	CEP00741.1
PlaBraE3006465_OG0000048	CDSF01000101.1	839600	840376	-	PBRA_001796	CEP00742.1
PlaBraE3006466_OG3375075	CDSF01000101.1	839804	840325	+	PBRA_001797	CEP00743.1
PlaBraE3006467_OG0529420	CDSF01000101.1	840789	841393	+	PBRA_001798	CEP00744.1
PlaBraE3006468_OG0529745	CDSF01000101.1	841473	842985	-	PBRA_001799	CEP00745.1
PlaBraE3006469_OG0000551	CDSF01000101.1	843418	845403	+	PBRA_001800	CEP00746.1
PlaBraE3006470_OG0002374	CDSF01000101.1	845430	847100	-	PBRA_001801	CEP00747.1
PlaBraE3006471_OG0000506	CDSF01000101.1	849457	850320	-	PBRA_001802	CEP00748.1
PlaBraE3006472_OG0000992	CDSF01000101.1	851240	851994	+	PBRA_001803	CEP00749.1
PlaBraE3006473_OG0000049	CDSF01000101.1	853054	854701	-	PBRA_001804	CEP00750.1
PlaBraE3006474_OG0000992	CDSF01000101.1	855033	855656	-	PBRA_001805	CEP00751.1
PlaBraE3006475_OG0002938	CDSF01000101.1	856080	856923	-	PBRA_001806	CEP00752.1
PlaBraE3006476_OG0000130	CDSF01000101.1	857133	858367	-	PBRA_001807	CEP00753.1
PlaBraE3006477_OG0000527	CDSF01000101.1	858593	862362	+	PBRA_001808	CEP00754.1
PlaBraE3006478_OG0000991	CDSF01000101.1	862619	863790	+	PBRA_001809	CEP00755.1
PlaBraE3006479_OG0000003	CDSF01000101.1	863864	865195	-	PBRA_001810	CEP00756.1
PlaBraE3006480_OG0002749	CDSF01000101.1	865557	866645	+	PBRA_001811	CEP00757.1
PlaBraE3006481_OG0553952	CDSF01000101.1	866704	868602	-	PBRA_001813	CEP00758.1
PlaBraE3006482_OG0001254	CDSF01000101.1	868994	870310	+	PBRA_001812	CEP00759.1
PlaBraE3006483_OG3375076	CDSF01000101.1	870426	870716	-	PBRA_001814	CEP00760.1
PlaBraE3006484_OG3375077	CDSF01000101.1	872005	872706	-	PBRA_001815	CEP00761.1
PlaBraE3006485_OG3375078	CDSF01000102.1	2	365	-	PBRA_008074	CEP00762.1
PlaBraE3006486_OG0001990	CDSF01000102.1	5810	6503	+	PBRA_008075	CEP00763.1
PlaBraE3006487_OG0005246	CDSF01000102.1	6606	7772	-	PBRA_008076	CEP00764.1
PlaBraE3006488_OG0001407	CDSF01000102.1	8235	9437	+	PBRA_008077	CEP00765.1
PlaBraE3006489_OG0002008	CDSF01000102.1	9648	10528	+	PBRA_008078	CEP00766.1
PlaBraE3006490_OG0018824	CDSF01000102.1	10601	11872	-	PBRA_008079	CEP00767.1
PlaBraE3006491_OG0005421	CDSF01000102.1	12208	14574	+	PBRA_008080	CEP00768.1
PlaBraE3006492_OG0164423	CDSF01000102.1	17087	18223	-	PBRA_008081	CEP00769.1
PlaBraE3006493_OG0164423	CDSF01000102.1	18776	20931	-	PBRA_008082	CEP00770.1
PlaBraE3006494_OG0005766	CDSF01000102.1	21364	22097	-	PBRA_008083	CEP00771.1
PlaBraE3006495_OG0159812	CDSF01000102.1	22965	23721	-	PBRA_008084	CEP00772.1
PlaBraE3006496_OG0003362	CDSF01000102.1	24588	25460	+	PBRA_008085	CEP00773.1
PlaBraE3006497_OG3375079	CDSF01000102.1	25738	26374	+	PBRA_008086	CEP00774.1
PlaBraE3006498_OG0536452	CDSF01000102.1	26435	28512	-	PBRA_008087	CEP00775.1
PlaBraE3006499_OG0164423	CDSF01000102.1	28811	29973	+	PBRA_008088	CEP00776.1
PlaBraE3006500_OG3375080	CDSF01000102.1	33533	34339	+	PBRA_008089	CEP00777.1
PlaBraE3006501_OG0010102	CDSF01000102.1	34510	35010	+	PBRA_008090	CEP00778.1
PlaBraE3006502_OG0000018	CDSF01000102.1	35071	35866	-	PBRA_008091	CEP00779.1
PlaBraE3006503_OG0001223	CDSF01000102.1	36385	38447	+	PBRA_008092	CEP00780.1
PlaBraE3006504_OG0000006	CDSF01000102.1	38501	41224	-	PBRA_008093	CEP00781.1
PlaBraE3006505_OG0000379	CDSF01000102.1	41336	43211	-	PBRA_008094	CEP00782.1
PlaBraE3006506_OG0005367	CDSF01000102.1	43827	45104	+	PBRA_008095	CEP00783.1
PlaBraE3006507_OG0000005	CDSF01000102.1	51638	53568	+	PBRA_008096	CEP00784.1
PlaBraE3006508_OG0553919	CDSF01000102.1	55119	55679	-	PBRA_008097	CEP00785.1
PlaBraE3006509_OG0553919	CDSF01000102.1	56061	56573	-	PBRA_008098	CEP00786.1
PlaBraE3006510_OG3375081	CDSF01000102.1	56907	59707	+	PBRA_008099	CEP00787.1
PlaBraE3006511_OG0015549	CDSF01000102.1	59942	60886	+	PBRA_008100	CEP00788.1
PlaBraE3006512_OG0021272	CDSF01000102.1	62893	63546	-	PBRA_008101	CEP00789.1
PlaBraE3006513_OG0257468	CDSF01000102.1	63786	64535	+	PBRA_008102	CEP00790.1
PlaBraE3006514_OG1035482	CDSF01000102.1	64612	65594	+	PBRA_008103	CEP00791.1
PlaBraE3006515_OG3375082	CDSF01000102.1	65630	66139	-	PBRA_008104	CEP00792.1
PlaBraE3006516_OG0000051	CDSF01000102.1	66899	67798	+	PBRA_008105	CEP00793.1
PlaBraE3006517_OG0005421	CDSF01000102.1	70350	71516	-	PBRA_008106	CEP00794.1
PlaBraE3006518_OG0019914	CDSF01000102.1	71727	72491	-	PBRA_008107	CEP00795.1
PlaBraE3006519_OG0003254	CDSF01000102.1	72715	74245	+	PBRA_008108	CEP00796.1
PlaBraE3006520_OG0000005	CDSF01000102.1	74798	76170	+	PBRA_008109	CEP00797.1
PlaBraE3006521_OG0022555	CDSF01000102.1	76888	77998	+	PBRA_008110	CEP00798.1
PlaBraE3006522_OG0008450	CDSF01000102.1	78098	79180	-	PBRA_008111	CEP00799.1
PlaBraE3006523_OG0003687	CDSF01000102.1	80477	81509	-	PBRA_008112	CEP00800.1
PlaBraE3006524_OG3375083	CDSF01000102.1	81769	82509	+	PBRA_008113	CEP00801.1
PlaBraE3006525_OG0000017	CDSF01000102.1	91086	92885	+	PBRA_008114	CEP00802.1
PlaBraE3006526_OG0000017	CDSF01000102.1	93463	95316	+	PBRA_008115	CEP00803.1
PlaBraE3006527_OG0000017	CDSF01000102.1	96981	98753	+	PBRA_008116	CEP00804.1
PlaBraE3006528_OG0000137	CDSF01000102.1	100356	101322	+	PBRA_008117	CEP00805.1
PlaBraE3006529_OG0015888	CDSF01000102.1	101595	102261	+	PBRA_008118	CEP00806.1
PlaBraE3006530_OG0002318	CDSF01000102.1	102799	104280	+	PBRA_008119	CEP00807.1
PlaBraE3006531_OG0001123	CDSF01000102.1	105171	113730	+	PBRA_008120	CEP00808.1
PlaBraE3006532_OG0000719	CDSF01000102.1	113828	115246	-	PBRA_008121	CEP00809.1
PlaBraE3006533_OG0002028	CDSF01000102.1	117122	117976	-	PBRA_008122	CEP00810.1
PlaBraE3006534_OG0000017	CDSF01000102.1	118483	120321	-	PBRA_008123	CEP00811.1
PlaBraE3006535_OG0000017	CDSF01000102.1	120774	122564	-	PBRA_008125	CEP00812.1
PlaBraE3006536_OG0006222	CDSF01000102.1	123009	124215	+	PBRA_008124	CEP00813.1
PlaBraE3006537_OG0000331	CDSF01000102.1	124580	126373	+	PBRA_008126	CEP00814.1
PlaBraE3006538_OG0013668	CDSF01000102.1	126443	128073	-	PBRA_008127	CEP00815.1
PlaBraE3006539_OG1035483	CDSF01000102.1	128427	130314	-	PBRA_008128	CEP00816.1
PlaBraE3006540_OG0000153	CDSF01000102.1	130843	133901	+	PBRA_008129	CEP00817.1
PlaBraE3006541_OG0002191	CDSF01000102.1	134246	135492	+	PBRA_008130	CEP00818.1
PlaBraE3006542_OG0002562	CDSF01000102.1	135563	137213	-	PBRA_008131	CEP00819.1
PlaBraE3006543_OG0026921	CDSF01000102.1	138685	141392	+	PBRA_008132	CEP00820.1
PlaBraE3006544_OG0553953	CDSF01000103.1	989	1588	-	PBRA_008133	CEP00821.1
PlaBraE3006545_OG0016808	CDSF01000103.1	5508	9853	-	PBRA_008134	CEP00822.1
PlaBraE3006546_OG3375084	CDSF01000103.1	7008	7976	-	PBRA_008135	CEP00823.1
PlaBraE3006547_OG0000000	CDSF01000103.1	12952	13866	-	PBRA_008136	CEP00824.1
PlaBraE3006548_OG1035484	CDSF01000103.1	14670	15518	-	PBRA_008137	CEP00825.1
PlaBraE3006549_OG0115237	CDSF01000103.1	17282	19095	-	PBRA_008138	CEP00826.1
PlaBraE3006550_OG3375085	CDSF01000103.1	23533	24773	+	PBRA_008140	CEP00827.1
PlaBraE3006551_OG0004452	CDSF01000103.1	24890	25232	-	PBRA_008139	CEP00828.1
PlaBraE3006552_OG3375086	CDSF01000103.1	25541	26044	+	PBRA_008141	CEP00829.1
PlaBraE3006553_OG0020989	CDSF01000103.1	27268	31189	+	PBRA_008142	CEP00830.1
PlaBraE3006554_OG0015888	CDSF01000103.1	33705	35864	-	PBRA_008143	CEP00831.1
PlaBraE3006555_OG0007112	CDSF01000103.1	39277	39800	-	PBRA_008144	CEP00832.1
PlaBraE3006556_OG0000804	CDSF01000103.1	39892	41061	-	PBRA_008145	CEP00833.1
PlaBraE3006557_OG0000804	CDSF01000103.1	41222	42361	+	PBRA_008146	CEP00834.1
PlaBraE3006558_OG0001377	CDSF01000103.1	42965	44692	+	PBRA_008147	CEP00835.1
PlaBraE3006559_OG0164423	CDSF01000103.1	59975	60970	-	PBRA_008148	CEP00836.1
PlaBraE3006560_OG3375087	CDSF01000103.1	61927	63652	-	PBRA_008149	CEP00837.1
PlaBraE3006561_OG0000004	CDSF01000103.1	63997	78816	+	PBRA_008150	CEP00838.1
PlaBraE3006562_OG0000008	CDSF01000103.1	79595	80242	-	PBRA_008151	CEP00839.1
PlaBraE3006563_OG0003680	CDSF01000103.1	80631	80996	-	PBRA_008152	CEP00840.1
PlaBraE3006564_OG0000958	CDSF01000103.1	83765	85360	-	PBRA_008153	CEP00841.1
PlaBraE3006565_OG0001168	CDSF01000103.1	85530	87212	-	PBRA_008154	CEP00842.1
PlaBraE3006566_OG0553895	CDSF01000103.1	89679	91025	+	PBRA_008155	CEP00843.1
PlaBraE3006567_OG0047241	CDSF01000103.1	92314	93168	-	PBRA_008156	CEP00844.1
